"stop_id","stop_code","stop_name","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_desc","stop_timezone","wheelchair_boarding","level_id","platform_code"
"100634-Z_56544_STOP","162B01","AC 100 - KR 8","4.680564","-74.039171","0","","0","","","","0","",""
"100634-Z_56473_STOP","212A07","AC 12 - KR 71","4.645752","-74.132057","0","","0","","","","0","",""
"100634-Z_57813_STOP","836A00","AC 13 - KR 18","4.607401","-74.083827","0","","0","","","","0","",""
"100634-Z_57810_STOP","831A00","AC 13 - KR 19","4.607706","-74.084772","0","","0","","","","0","",""
"100634-Z_57814_STOP","837A00","AC 13 - KR 20","4.608993","-74.085663","0","","0","","","","0","",""
"100634-Z_57809_STOP","830A00","AC 13 - KR 21","4.609311","-74.086594","0","","0","","","","0","",""
"100634-Z_57808_STOP","829A00","AC 13 - KR 26","4.611299","-74.088875","0","","0","","","","0","",""
"100634-Z_57815_STOP","838A00","AC 13 - KR 27","4.612571","-74.089688","0","","0","","","","0","",""
"100634-Z_57829_STOP","797A00","AC 13 - KR 29","4.613705","-74.091616","0","","0","","","","0","",""
"100634-Z_57816_STOP","839A00","AC 13 - KR 29","4.61416","-74.091471","0","","0","","","","0","",""
"100634-Z_56675_STOP","368A07","AC 13 - KR 32","4.615925","-74.094041","0","","0","","","","0","",""
"100634-Z_56676_STOP","369A07","AC 13 - KR 33","4.617131","-74.094848","0","","0","","","","0","",""
"100634-Z_56674_STOP","367A07","AC 13 - KR 36","4.61899","-74.097457","0","","0","","","","0","",""
"100634-Z_56672_STOP","365A07","AC 13 - KR 44","4.623972","-74.103002","0","","0","","","","0","",""
"100634-Z_56148_STOP","066A07","AC 13 - KR 47","4.625759","-74.10505","0","","0","","","","0","",""
"100634-Z_53568_STOP","447A06","AC 13 - KR 62","4.634058","-74.113873","0","","0","","","","0","",""
"100634-Z_57918_STOP","712A00","AC 13 - TV 22","4.6105","-74.087388","0","","0","","","","0","",""
"100634-Z_56673_STOP","366A07","AC 13 - TV 42","4.621643","-74.100446","0","","0","","","","0","",""
"100634-Z_56796_STOP","263A01","AC 134 - AK 7","4.712126","-74.030379","0","","0","","","","0","",""
"100634-Z_56265_STOP","033A01","AC 134 - AK 7","4.71158","-74.029515","0","","0","","","","0","",""
"100634-Z_56655_STOP","210A01","AC 147 - AK 7","4.723201","-74.027068","0","","0","","","","0","",""
"100634-Z_56654_STOP","209A01","AC 147 - AK 7","4.722908","-74.026937","0","","0","","","","0","",""
"100634-Z_49841_STOP","080A01","AC 161 - AK 9","4.738152","-74.032353","0","","0","","","","0","",""
"100634-Z_56384_STOP","074A01","AC 161 - KR 8","4.736938","-74.027541","0","","0","","","","0","",""
"100634-Z_53349_STOP","262A06","AC 17 - AK 68","4.640669","-74.117037","0","","0","","","","0","",""
"100634-Z_56506_STOP","151A01","AC 170 - AK 7","4.747208","-74.024654","0","","0","","","","0","",""
"100634-Z_57596_STOP","224A01","AC 170 - AK 9","4.748115","-74.032536","0","","0","","","","0","",""
"100634-Z_57592_STOP","225A01","AC 170 - KR 8","4.746915","-74.024924","0","","0","","","","0","",""
"100634-Z_57413_STOP","669A01","AC 170 - KR 8","4.747255","-74.026979","0","","0","","","","0","",""
"100634-Z_57385_STOP","241B00","AC 19 - AK 13","4.608057","-74.075645","0","","0","","","","0","",""
"100634-Z_57421_STOP","249A00","AC 19 - AK 13","4.607758","-74.074831","0","","0","","","","0","",""
"100634-Z_57433_STOP","256A00","AC 19 - AK 27","4.615879","-74.085275","0","","0","","","","0","",""
"100634-Z_56083_STOP","024B07","AC 19 - AK 39","4.624025","-74.0937","0","","0","","","","0","",""
"100634-Z_57422_STOP","249B00","AC 19 - KR 12","4.607559","-74.074587","0","","0","","","","0","",""
"100634-Z_57384_STOP","241A00","AC 19 - KR 12","4.607467","-74.07489","0","","0","","","","0","",""
"100634-Z_57424_STOP","250B00","AC 19 - KR 16","4.609869","-74.078231","0","","0","","","","0","",""
"100634-Z_57427_STOP","253A00","AC 19 - KR 17","4.610712","-74.07944","0","","0","","","","0","",""
"100634-Z_57428_STOP","253B00","AC 19 - KR 17","4.61081","-74.079609","0","","0","","","","0","",""
"100634-Z_57429_STOP","254A00","AC 19 - KR 18","4.611333","-74.07985","0","","0","","","","0","",""
"100634-Z_57430_STOP","254B00","AC 19 - KR 18","4.611017","-74.079427","0","","0","","","","0","",""
"100634-Z_56832_STOP","007A00","AC 19 - KR 20","4.613624","-74.082592","0","","0","","","","0","",""
"100634-Z_56833_STOP","007B00","AC 19 - KR 22","4.613277","-74.082188","0","","0","","","","0","",""
"100634-Z_57434_STOP","256B00","AC 19 - KR 22","4.615559","-74.084874","0","","0","","","","0","",""
"100634-Z_57436_STOP","257B00","AC 19 - KR 25","4.615664","-74.085502","0","","0","","","","0","",""
"100634-Z_56737_STOP","131B07","AC 19 - KR 32","4.619962","-74.090196","0","","0","","","","0","",""
"100634-Z_56736_STOP","131A07","AC 19 - KR 32","4.620142","-74.090376","0","","0","","","","0","",""
"100634-Z_56085_STOP","025B07","AC 19 - KR 32","4.620174","-74.090125","0","","0","","","","0","",""
"100634-Z_56084_STOP","025A07","AC 19 - KR 33","4.620462","-74.090409","0","","0","","","","0","",""
"100634-Z_56325_STOP","120B07","AC 19 - KR 34","4.621801","-74.091868","0","","0","","","","0","",""
"100634-Z_56324_STOP","120A07","AC 19 - KR 34","4.62237","-74.092442","0","","0","","","","0","",""
"100634-Z_57231_STOP","567A01","AC 191 - CR 8","4.767717","-74.029212","0","","0","","","","0","",""
"100634-Z_53209_STOP","180A06","AC 22 - KR 81","4.663681","-74.128238","0","","0","","","","0","",""
"100634-Z_53030_STOP","087A06","AC 22 - KR 82","4.664612","-74.128955","0","","0","","","","0","",""
"100634-Z_58099_STOP","088A06","AC 22 - KR 93","4.668971","-74.13382","0","","0","","","","0","",""
"100634-Z_53540_STOP","418A06","AC 26 - AK 40","4.633992","-74.089681","0","","0","","","","0","",""
"100634-Z_53041_STOP","388A05","AC 26 - AK 68","4.649882","-74.100566","0","","0","","","","0","",""
"100634-Z_53472_STOP","386A06","AC 26 - AK 68","4.653295","-74.103734","0","","0","","","","0","",""
"100634-Z_53154_STOP","443A05","AC 26 - AK 68","4.653926","-74.10309","0","","0","","","","0","",""
"100634-Z_53010_STOP","372A05","AC 26 - AK 70","4.662263","-74.108495","0","","0","","","","0","",""
"100634-Z_53096_STOP","125A06","AC 26 - AK 96","4.684068","-74.124567","0","","0","","","","0","",""
"100634-Z_59204_STOP","517A05","AC 26 - DG 46","4.672821","-74.115234","0","","0","","","","0","",""
"100634-Z_57826_STOP","794A00","AC 26 - KR 16","4.616923","-74.07366","0","","0","","","","0","",""
"100634-Z_57825_STOP","793A00","AC 26 - KR 18","4.617063","-74.074251","0","","0","","","","0","",""
"100634-Z_57827_STOP","795A00","AC 26 - KR 19","4.619206","-74.075189","0","","0","","","","0","",""
"100634-Z_57828_STOP","796A00","AC 26 - KR 23","4.621773","-74.077087","0","","0","","","","0","",""
"100634-Z_57823_STOP","791A00","AC 26 - KR 25","4.621876","-74.077571","0","","0","","","","0","",""
"100634-Z_53541_STOP","419A06","AC 26 - KR 36","4.632046","-74.084736","0","","0","","","","0","",""
"100634-Z_53187_STOP","460A05","AC 26 - KR 36","4.632361","-74.084459","0","","0","","","","0","",""
"100634-Z_53188_STOP","461A05","AC 26 - KR 39","4.633836","-74.087822","0","","0","","","","0","",""
"100634-Z_53519_STOP","417A06","AC 26 - KR 45","4.636498","-74.092947","0","","0","","","","0","",""
"100634-Z_53190_STOP","463A05","AC 26 - KR 45","4.638745","-74.093338","0","","0","","","","0","",""
"100634-Z_53517_STOP","415A06","AC 26 - KR 51","4.641731","-74.096256","0","","0","","","","0","",""
"100634-Z_53045_STOP","391A05","AC 26 - KR 54","4.642088","-74.095564","0","","0","","","","0","",""
"100634-Z_53515_STOP","414A06","AC 26 - KR 59","4.645569","-74.09874","0","","0","","","","0","",""
"100634-Z_53514_STOP","413A06","AC 26 - KR 59","4.645788","-74.097891","0","","0","","","","0","",""
"100634-Z_53550_STOP","428A06","AC 26 - KR 60","4.647601","-74.100061","0","","0","","","","0","",""
"100634-Z_53503_STOP","400A06","AC 26 - KR 66","4.650363","-74.10188","0","","0","","","","0","",""
"100634-Z_53224_STOP","480A05","AC 26 - KR 69","4.658776","-74.106242","0","","0","","","","0","",""
"100634-Z_53464_STOP","376A06","AC 26 - KR 74","4.669112","-74.113819","0","","0","","","","0","",""
"100634-Z_53011_STOP","373A05","AC 26 - KR 74","4.669759","-74.113281","0","","0","","","","0","",""
"100634-Z_53465_STOP","377A06","AC 26 - KR 82","4.673845","-74.116865","0","","0","","","","0","",""
"100634-Z_53012_STOP","374A05","AC 26 - KR 82","4.674658","-74.116429","0","","0","","","","0","",""
"100634-Z_52341_STOP","038A05","AC 26 - TV 93","4.684236","-74.123338","0","","0","","","","0","",""
"100634-Z_56093_STOP","032A07","AC 3 - KR 31b","4.604857","-74.102841","0","","0","","","","0","",""
"100634-Z_53679_STOP","039A08","AC 3 - KR 31d","4.605383","-74.103955","0","","0","","","","0","",""
"100634-Z_53709_STOP","049A08","AC 3 - KR 40b","4.612977","-74.112358","0","","0","","","","0","",""
"100634-Z_56096_STOP","035A07","AC 3 - KR 53b","4.616498","-74.115952","0","","0","","","","0","",""
"100634-Z_53683_STOP","043A08","AC 3 - KR 56a","4.619923","-74.120194","0","","0","","","","0","",""
"100634-Z_58996_STOP","905V07","AC 3 - KR 64a","4.622439","-74.12227","0","","0","","","","0","",""
"100634-Z_53685_STOP","045A08","AC 3 - KR 66a","4.623169","-74.123383","0","","0","","","","0","",""
"100634-Z_56099_STOP","038A07","AC 3 - KR 66a","4.623391","-74.123162","0","","0","","","","0","",""
"100634-Z_53887_STOP","141A08","AC 3 - KR 70b","4.625218","-74.132881","0","","0","","","","0","",""
"100634-Z_53908_STOP","142A08","AC 3 - KR 71c","4.625552","-74.136259","0","","0","","","","0","",""
"100634-Z_57038_STOP","139A00","AC 32 - KR 13","4.619117","-74.069425","0","","0","","","","0","",""
"100634-Z_57036_STOP","136A00","AC 32 - KR 17","4.620897","-74.072291","0","","0","","","","0","",""
"100634-Z_57035_STOP","135A00","AC 32 - KR 17","4.620427","-74.073454","0","","0","","","","0","",""
"100634-Z_56959_STOP","091A00","AC 34 - KR 21","4.623944","-74.075581","0","","0","","","","0","",""
"100634-Z_56958_STOP","090A00","AC 34 - KR 24","4.624153","-74.075923","0","","0","","","","0","",""
"100634-Z_57470_STOP","278A00","AC 45 - AK 13","4.632236","-74.066794","0","","0","","","","0","",""
"100634-Z_57469_STOP","277A00","AC 45 - AK 13","4.632433","-74.066868","0","","0","","","","0","",""
"100634-Z_56954_STOP","086A00","AC 45 - AK 19","4.633246","-74.071371","0","","0","","","","0","",""
"100634-Z_56953_STOP","085A00","AC 45 - AK 19","4.633267","-74.072363","0","","0","","","","0","",""
"100634-Z_56947_STOP","078A00","AC 45 - KR 20","4.633597","-74.073294","0","","0","","","","0","",""
"100634-Z_56946_STOP","077A00","AC 45 - KR 22","4.633675","-74.07465","0","","0","","","","0","",""
"100634-Z_52566_STOP","135A05","AC 53 - AK 45","4.645511","-74.08457","0","","0","","","","0","",""
"100634-Z_52274_STOP","017A05","AC 53 - AK 50","4.647204","-74.087015","0","","0","","","","0","",""
"100634-Z_52628_STOP","158A05","AC 53 - AK 50","4.647864","-74.087135","0","","0","","","","0","",""
"100634-Z_52338_STOP","035A05","AC 53 - AK 60","4.652565","-74.093806","0","","0","","","","0","",""
"100634-Z_52632_STOP","162A05","AC 53 - AK 60","4.652371","-74.09402","0","","0","","","","0","",""
"100634-Z_57441_STOP","261A00","AC 53 - KR 15","4.640504","-74.067757","0","","0","","","","0","",""
"100634-Z_57634_STOP","390A00","AC 53 - KR 18","4.640976","-74.070352","0","","0","","","","0","",""
"100634-Z_56882_STOP","035A00","AC 53 - KR 19","4.641252","-74.07092","0","","0","","","","0","",""
"100634-Z_57633_STOP","389A00","AC 53 - KR 21","4.641549","-74.073381","0","","0","","","","0","",""
"100634-Z_57703_STOP","862A00","AC 53 - KR 22","4.6416","-74.072701","0","","0","","","","0","",""
"100634-Z_52568_STOP","137A05","AC 53 - KR 37","4.643723","-74.082514","0","","0","","","","0","",""
"100634-Z_52273_STOP","016A05","AC 53 - KR 46","4.646033","-74.084512","0","","0","","","","0","",""
"100634-Z_52629_STOP","159A05","AC 53 - KR 54","4.648797","-74.089298","0","","0","","","","0","",""
"100634-Z_52339_STOP","036A05","AC 53 - KR 54","4.64924","-74.089067","0","","0","","","","0","",""
"100634-Z_52773_STOP","209A05","AC 53 - KR 57","4.650134","-74.091196","0","","0","","","","0","",""
"100634-Z_52631_STOP","161A05","AC 53 - KR 59","4.650792","-74.092133","0","","0","","","","0","",""
"100634-Z_52634_STOP","164A05","AC 53 - KR 67","4.655559","-74.09853","0","","0","","","","0","",""
"100634-Z_52426_STOP","088A05","AC 53 - KR 73","4.673445","-74.108149","0","","0","","","","0","",""
"100634-Z_52430_STOP","092A05","AC 53 - KR 78","4.678722","-74.11187","0","","0","","","","0","",""
"100634-Z_57872_STOP","638A00","AC 57 - KR 13","4.643793","-74.064758","0","","0","","","","0","",""
"100634-Z_57455_STOP","263A00","AC 57 - KR 15","4.644327","-74.06692","0","","0","","","","0","",""
"100634-Z_57456_STOP","264A00","AC 57 - KR 15","4.644168","-74.067026","0","","0","","","","0","",""
"100634-Z_57458_STOP","266A00","AC 57 - KR 17","4.644491","-74.068976","0","","0","","","","0","",""
"100634-Z_57457_STOP","265A00","AC 57 - KR 17","4.644669","-74.068895","0","","0","","","","0","",""
"100634-Z_57459_STOP","267A00","AC 57 - KR 20","4.645014","-74.070893","0","","0","","","","0","",""
"100634-Z_57460_STOP","268A00","AC 57 - TV 25","4.645374","-74.073016","0","","0","","","","0","",""
"100634-Z_57462_STOP","270A00","AC 57 - TV 27","4.645692","-74.074896","0","","0","","","","0","",""
"100634-Z_56937_STOP","064A00","AC 6 - KR 12a","4.596483","-74.084028","0","","0","","","","0","",""
"100634-Z_56933_STOP","060A00","AC 6 - KR 16a","4.598022","-74.08672","0","","0","","","","0","",""
"100634-Z_56318_STOP","114A07","AC 6 - KR 31c","4.608314","-74.100771","0","","0","","","","0","",""
"100634-Z_56743_STOP","383A07","AC 6 - KR 34a","4.610921","-74.102461","0","","0","","","","0","",""
"100634-Z_56320_STOP","117A07","AC 6 - KR 34a","4.610413","-74.10298","0","","0","","","","0","",""
"100634-Z_56321_STOP","118A07","AC 6 - KR 41a","4.617649","-74.105499","0","","0","","","","0","",""
"100634-Z_56293_STOP","109A07","AC 6 - TV 42a","4.619295","-74.106229","0","","0","","","","0","",""
"100634-Z_56844_STOP","016A00","AC 63 - AK 24","4.650996","-74.071966","0","","0","","","","0","",""
"100634-Z_52620_STOP","150A05","AC 63 - AK 60","4.658096","-74.087851","0","","0","","","","0","",""
"100634-Z_52575_STOP","145A05","AC 63 - AK 60","4.661107","-74.089618","0","","0","","","","0","",""
"100634-Z_52621_STOP","151A05","AC 63 - AK 60","4.658212","-74.087634","0","","0","","","","0","",""
"100634-Z_52571_STOP","140A05","AC 63 - AK 68","4.667225","-74.095607","0","","0","","","","0","",""
"100634-Z_52569_STOP","138A05","AC 63 - AK 68","4.66389","-74.091846","0","","0","","","","0","",""
"100634-Z_52570_STOP","139A05","AC 63 - AK 68","4.663422","-74.091209","0","","0","","","","0","",""
"100634-Z_57998_STOP","141A05","AC 63 - AK 68","4.667337","-74.095335","0","","0","","","","0","",""
"100634-Z_56841_STOP","013A00","AC 63 - KR 15","4.649953","-74.066137","0","","0","","","","0","",""
"100634-Z_56842_STOP","014A00","AC 63 - KR 16","4.649886","-74.066986","0","","0","","","","0","",""
"100634-Z_57552_STOP","325A00","AC 63 - KR 18","4.650218","-74.068818","0","","0","","","","0","",""
"100634-Z_56843_STOP","015A00","AC 63 - KR 19","4.65049","-74.069179","0","","0","","","","0","",""
"100634-Z_57551_STOP","324A00","AC 63 - KR 22","4.650727","-74.071674","0","","0","","","","0","",""
"100634-Z_56845_STOP","017A00","AC 63 - KR 26","4.651367","-74.073994","0","","0","","","","0","",""
"100634-Z_56846_STOP","018A00","AC 63 - KR 27","4.651281","-74.074708","0","","0","","","","0","",""
"100634-Z_56847_STOP","019A00","AC 63 - KR 28","4.651683","-74.075693","0","","0","","","","0","",""
"100634-Z_52626_STOP","156A05","AC 63 - KR 45","4.652731","-74.081416","0","","0","","","","0","",""
"100634-Z_52623_STOP","153A05","AC 63 - KR 47","4.656334","-74.086638","0","","0","","","","0","",""
"100634-Z_52625_STOP","155A05","AC 63 - KR 56","4.654924","-74.085353","0","","0","","","","0","",""
"100634-Z_52574_STOP","144A05","AC 63 - KR 65","4.660595","-74.089552","0","","0","","","","0","",""
"100634-Z_53095_STOP","426A05","AC 63 - KR 73","4.675327","-74.104941","0","","0","","","","0","",""
"100634-Z_52361_STOP","063A05","AC 63 - KR 98","4.693786","-74.122996","0","","0","","","","0","",""
"100634-Z_56926_STOP","053A00","AC 63 - KR 9a","4.649179","-74.062504","0","","0","","","","0","",""
"100634-Z_53138_STOP","429A05","AC 63 - TV 85","4.681969","-74.112098","0","","0","","","","0","",""
"100634-Z_53139_STOP","430A05","AC 63 - TV 85","4.68189","-74.112385","0","","0","","","","0","",""
"100634-Z_52417_STOP","078A05","AC 63 - TV 93","4.688032","-74.117844","0","","0","","","","0","",""
"100634-Z_52360_STOP","062A05","AC 63 - TV 93","4.691285","-74.119825","0","","0","","","","0","",""
"100634-Z_52766_STOP","205A05","AC 63 KR 108b","4.699592","-74.130717","0","","0","","","","0","",""
"100634-Z_57554_STOP","327A00","AC 68 - KR 17","4.656658","-74.066063","0","","0","","","","0","",""
"100634-Z_57817_STOP","841A00","AC 68 - KR 20","4.657679","-74.067696","0","","0","","","","0","",""
"100634-Z_57556_STOP","328B00","AC 68 - KR 24","4.659325","-74.06996","0","","0","","","","0","",""
"100634-Z_57555_STOP","328A00","AC 68 - KR 25","4.659565","-74.070307","0","","0","","","","0","",""
"100634-Z_52725_STOP","187A05","AC 68 - KR 52","4.665803","-74.078029","0","","0","","","","0","",""
"100634-Z_52726_STOP","187B05","AC 68 - KR 52","4.666048","-74.078182","0","","0","","","","0","",""
"100634-Z_51096_STOP","012B04","AC 68 - KR 52","4.666004","-74.077932","0","","0","","","","0","",""
"100634-Z_51080_STOP","012A04","AC 68 - KR 53","4.66641","-74.078191","0","","0","","","","0","",""
"100634-Z_51097_STOP","013A04","AC 68 - KR 57","4.668926","-74.079942","0","","0","","","","0","",""
"100634-Z_51364_STOP","121B04","AC 68 - KR 58","4.670528","-74.08106","0","","0","","","","0","",""
"100634-Z_51363_STOP","121A04","AC 68 - KR 59","4.670942","-74.081331","0","","0","","","","0","",""
"100634-Z_52721_STOP","185A05","AC 68 - KR 60","4.672244","-74.082445","0","","0","","","","0","",""
"100634-Z_52722_STOP","185B05","AC 68 - KR 62","4.672708","-74.082751","0","","0","","","","0","",""
"100634-Z_51362_STOP","120B04","AC 68 - KR 63","4.67379","-74.083265","0","","0","","","","0","",""
"100634-Z_51361_STOP","120A04","AC 68 - KR 64","4.67421","-74.083541","0","","0","","","","0","",""
"100634-Z_52719_STOP","184A05","AC 68 - KR 65","4.67475","-74.084147","0","","0","","","","0","",""
"100634-Z_57543_STOP","319A00","AC 72 - AK 11","4.657495","-74.05951","0","","0","","","","0","",""
"100634-Z_57539_STOP","314A00","AC 72 - AK 11","4.657593","-74.059103","0","","0","","","","0","",""
"100634-Z_52687_STOP","180A05","AC 72 - AK 70","4.684356","-74.092107","0","","0","","","","0","",""
"100634-Z_52688_STOP","180B05","AC 72 - AK 70","4.684663","-74.092422","0","","0","","","","0","",""
"100634-Z_52689_STOP","180C05","AC 72 - AK 70","4.684976","-74.092751","0","","0","","","","0","",""
"100634-Z_57540_STOP","315A00","AC 72 - KR 10","4.656951","-74.058121","0","","0","","","","0","",""
"100634-Z_57544_STOP","320A00","AC 72 - KR 10","4.656415","-74.057928","0","","0","","","","0","",""
"100634-Z_57640_STOP","398A00","AC 72 - KR 13","4.658759","-74.06081","0","","0","","","","0","",""
"100634-Z_56827_STOP","002A00","AC 72 - KR 22","4.662358","-74.066031","0","","0","","","","0","",""
